Rainfall,AvgTemp,RelativeHumidity,SoilTemp,Sand,PHLevel,Phosphorus,Potassium,Clay,ProductionArea,PRODUCTION
1651.64,22.07583333333333,58.50416666666666,21.3125,41.13,7.028,80.338,251.252,18.208,34450.0,71500.0
1095.31,22.5725,53.02,21.757500000000004,41.13,7.028,80.338,251.252,18.208,34500.0,69000.0
1761.84,22.255,61.7325,21.409166666666668,41.13,7.028,80.338,251.252,18.208,34500.0,70000.0
1135.9,22.9225,52.5575,22.051666666666662,41.13,7.028,80.338,251.252,18.208,34300.0,85500.0
1087.78,22.992500000000003,52.88666666666666,22.254166666666663,41.13,7.028,80.338,251.252,18.208,34450.0,58705.16666666666
1089.09,23.574166666666667,49.29416666666666,22.69333333333333,41.13,7.028,80.338,251.252,18.208,34450.0,58705.16666666666
1103.33,23.57,51.02333333333333,22.801666666666662,41.13,7.028,80.338,251.252,18.208,34450.0,58705.16666666666
43.43,22.925,53.06166666666667,22.096666666666664,41.13,7.028,80.338,251.252,18.208,34450.0,58705.16666666666
40.48,22.549166666666665,57.473333333333336,21.865,41.13,7.028,80.338,251.252,18.208,34450.0,58705.16666666666
2200.0,6.0,60.0,5.7248234072551965,62.972,6.338,77.096,527.158,9.114,5280.0,7300.0
2300.0,7.0,62.0,7.210441400242066,62.972,6.338,77.096,527.158,9.114,5280.0,7300.0
2400.0,8.0,63.0,7.50596466808921,62.972,6.338,77.096,527.158,9.114,4800.0,6150.0
2450.0,5.0,64.0,4.636101985194907,62.972,6.338,77.096,527.158,9.114,5055.0,6100.0
2340.0,5.0,65.0,5.081626403100521,62.972,6.338,77.096,527.158,9.114,5350.0,7750.0
2150.0,4.0,62.0,4.460367706462277,62.972,6.338,77.096,527.158,9.114,5350.0,3928.0
2410.0,6.0,63.0,6.181666471166003,62.972,6.338,77.096,527.158,9.114,5350.0,5350.0
2350.0,5.0,59.0,4.651564189786519,62.972,6.338,77.096,527.158,9.114,5398.0,9015.0
2145.0,7.0,58.0,7.263893041941719,62.972,6.338,77.096,527.158,9.114,3465.0,5748.0
2165.0,4.0,56.0,4.009794264217659,62.972,6.338,77.096,527.158,9.114,5450.0,9545.0
2351.0,5.0,59.0,5.330622533999588,62.972,6.338,77.096,527.158,9.114,5430.0,9611.0
2410.0,6.0,56.0,6.270210682059815,62.972,6.338,77.096,527.158,9.114,5630.0,6474.0
2650.0,4.0,59.0,4.471232673393321,62.972,6.338,77.096,527.158,9.114,5074.6,7022.583333333333
2546.0,5.0,65.0,4.609614083811335,62.972,6.338,77.096,527.158,9.114,5074.6,7022.583333333333
2362.0,6.0,62.0,5.577861516860274,62.972,6.338,77.096,527.158,9.114,5074.6,7022.583333333333
2362.0,6.0,62.0,5.886996620594736,62.972,6.338,77.096,527.158,9.114,5074.6,7022.583333333333
2362.0,6.0,62.0,5.949685442027024,62.972,6.338,77.096,527.158,9.114,5074.6,7022.583333333333
1128.06,20.011666666666667,50.82416666666666,19.25166666666667,37.28,7.2,71.745,245.037,28.997,20350.0,43370.0
1041.65,19.99083333333333,52.21416666666666,19.120833333333334,37.28,7.2,71.745,245.037,28.997,20500.0,47150.0
1268.35,19.738333333333333,53.48083333333333,18.945833333333333,37.28,7.2,71.745,245.037,28.997,21500.0,49450.0
1016.13,20.3525,52.16,19.5875,37.28,7.2,71.745,245.037,28.997,21500.0,53750.0
1420.79,19.731666666666666,55.85833333333333,18.85333333333333,37.28,7.2,71.745,245.037,28.997,21250.0,52150.0
1450.17,19.564166666666665,56.91,18.765833333333333,37.28,7.2,71.745,245.037,28.997,21250.0,46935.0
1119.5700000000002,20.6125,49.431666666666665,19.844166666666663,37.28,7.2,71.745,245.037,28.997,32250.0,60030.0
1569.9299999999998,20.685,53.20916666666667,19.90083333333333,37.28,7.2,71.745,245.037,28.997,32250.0,64232.0
1612.61,19.3475,59.355,18.591666666666665,37.28,7.2,71.745,245.037,28.997,32255.0,67540.0
997.87,19.965,53.18833333333333,19.264166666666664,37.28,7.2,71.745,245.037,28.997,32255.0,72210.0
1704.15,19.70833333333333,62.44,18.85,37.28,7.2,71.745,245.037,28.997,31433.0,71000.0
1044.33,20.28833333333333,53.60083333333333,19.486666666666668,37.28,7.2,71.745,245.037,28.997,31433.0,70500.0
1090.16,20.201666666666664,55.72083333333333,19.4825,37.28,7.2,71.745,245.037,28.997,31925.2,58193.083333333336
981.22,20.859166666666667,50.8775,19.986666666666668,37.28,7.2,71.745,245.037,28.997,31925.2,58193.083333333336
1112.84,20.736666666666668,53.515833333333326,19.999166666666667,37.28,7.2,71.745,245.037,28.997,31925.2,58193.083333333336
38.01,20.258333333333333,54.23333333333333,19.465,37.28,7.2,71.745,245.037,28.997,31925.2,58193.083333333336
36.95,19.79583333333333,58.3025,19.155,37.28,7.2,71.745,245.037,28.997,31925.2,58193.083333333336
930.0,22.0,55.0,22.078769800967617,32.25,7.028,54.23,205.32,26.332,26000.0,57420.0
456.0,25.0,54.0,25.27953030871757,32.25,7.028,54.23,205.32,26.332,28000.0,56000.0
589.0,26.0,58.0,25.513089814029648,32.25,7.028,54.23,205.32,26.332,27560.0,52640.0
569.0,23.0,56.0,22.70223631826772,32.25,7.028,54.23,205.32,26.332,28500.0,65550.0
689.0,21.0,61.0,21.208951192055,32.25,7.028,54.23,205.32,26.332,28500.0,68400.0
648.0,22.0,45.0,21.859123840939063,32.25,7.028,54.23,205.32,26.332,28550.0,63612.0
754.0,24.0,55.0,23.54252717386768,32.25,7.028,54.23,205.32,26.332,31000.0,96000.0
895.0,25.0,57.0,25.205173808336905,32.25,7.028,54.23,205.32,26.332,29995.0,96986.0
1145.0,26.0,56.0,25.728048644433382,32.25,7.028,54.23,205.32,26.332,29995.0,89815.0
987.0,21.0,54.0,21.030412953437263,32.25,7.028,54.23,205.32,26.332,27250.0,81248.0
546.0,24.0,55.0,23.59223424638938,32.25,7.028,54.23,205.32,26.332,31000.0,89900.0
598.0,25.0,54.0,25.0002238931257,32.25,7.028,54.23,205.32,26.332,32100.0,101000.0
678.0,23.0,56.0,22.7211432649046,32.25,7.028,54.23,205.32,26.332,30068.0,76547.58333333333
623.0,22.0,52.0,22.404061677736507,32.25,7.028,54.23,205.32,26.332,30068.0,76547.58333333333
589.0,21.0,53.0,20.82002126310793,32.25,7.028,54.23,205.32,26.332,30068.0,76547.58333333333
589.0,21.0,53.0,20.92288764071881,32.25,7.028,54.23,205.32,26.332,30068.0,76547.58333333333
589.0,21.0,53.0,20.51153013770387,32.25,7.028,54.23,205.32,26.332,30068.0,76547.58333333333
434.13,13.253333333333332,52.48583333333334,13.040833333333332,38.548,6.412,245.256,434.684,6.909,6500.0,15150.0
1155.1,12.8125,62.225,12.2325,38.548,6.412,245.256,434.684,6.909,9091.0,18313.0
1076.23,12.608333333333334,61.66083333333333,11.959166666666668,38.548,6.412,245.256,434.684,6.909,9278.0,19298.0
1078.24,13.0175,63.837500000000006,12.3725,38.548,6.412,245.256,434.684,6.909,9278.0,18092.0
1221.85,12.673333333333334,65.83666666666667,11.924166666666666,38.548,6.412,245.256,434.684,6.909,7922.0,15760.0
1434.66,12.630833333333332,65.9075,12.085,38.548,6.412,245.256,434.684,6.909,6900.0,13396.0
924.38,13.280833333333334,58.87083333333334,12.7075,38.548,6.412,245.256,434.684,6.909,7600.0,15200.0
1001.99,13.574166666666668,59.84166666666667,13.165833333333332,38.548,6.412,245.256,434.684,6.909,7000.0,14200.0
1118.52,12.6075,65.56833333333334,12.152500000000002,38.548,6.412,245.256,434.684,6.909,7130.0,14545.0
1223.43,12.652500000000002,60.19,12.13,38.548,6.412,245.256,434.684,6.909,6821.0,16100.0
1667.53,12.500833333333333,68.4975,11.8125,38.548,6.412,245.256,434.684,6.909,6820.0,15503.0
1747.42,12.741666666666667,66.9575,11.940833333333332,38.548,6.412,245.256,434.684,6.909,6800.0,17500.0
1925.1,12.501666666666669,69.99916666666667,11.589166666666666,38.548,6.412,245.256,434.684,6.909,6914.2,16088.083333333334
1842.43,13.358333333333334,65.3875,12.396666666666668,38.548,6.412,245.256,434.684,6.909,6914.2,16088.083333333334
1817.82,13.1,68.35166666666667,12.225833333333334,38.548,6.412,245.256,434.684,6.909,6914.2,16088.083333333334
49.2,12.613333333333337,67.53333333333333,11.875833333333333,38.548,6.412,245.256,434.684,6.909,6914.2,16088.083333333334
60.99,12.360833333333334,71.28666666666668,11.559166666666668,38.548,6.412,245.256,434.684,6.909,6914.2,16088.083333333334
480.89,17.095,50.97916666666666,16.8775,54.132,5.9,222.94,403.122,14.599,6200.0,12140.0
1241.72,16.360833333333336,61.60916666666666,15.723333333333334,54.132,5.9,222.94,403.122,14.599,6100.0,14640.0
1066.27,16.576666666666664,59.26666666666667,15.925,54.132,5.9,222.94,403.122,14.599,6100.0,14100.0
1096.05,16.74083333333333,61.005,16.136666666666667,54.132,5.9,222.94,403.122,14.599,5900.0,16220.0
1182.71,16.348333333333333,64.04,15.705,54.132,5.9,222.94,403.122,14.599,5900.0,17700.0
1314.43,16.345833333333335,64.14416666666666,15.849166666666669,54.132,5.9,222.94,403.122,14.599,5800.0,14284.0
869.93,17.1725,55.50416666666666,16.659166666666668,54.132,5.9,222.94,403.122,14.599,5800.0,14284.0
1006.37,17.321666666666665,57.76833333333334,16.91,54.132,5.9,222.94,403.122,14.599,5000.0,14284.0
1084.54,16.229166666666668,63.781666666666666,15.731666666666667,54.132,5.9,222.94,403.122,14.599,4742.0,15903.0
1006.99,16.474999999999998,56.682500000000005,15.956666666666669,54.132,5.9,222.94,403.122,14.599,4829.0,16138.0
1423.04,16.229166666666668,64.50666666666667,15.648333333333332,54.132,5.9,222.94,403.122,14.599,4529.0,13138.0
1370.14,16.588333333333335,63.57750000000001,15.847499999999998,54.132,5.9,222.94,403.122,14.599,4100.0,14500.0
1276.56,16.655833333333334,64.49583333333334,15.972499999999998,54.132,5.9,222.94,403.122,14.599,4640.0,14777.583333333334
1210.85,17.2525,61.5425,16.434166666666666,54.132,5.9,222.94,403.122,14.599,4640.0,14777.583333333334
1171.5800000000002,17.2,62.9375,16.518333333333334,54.132,5.9,222.94,403.122,14.599,4640.0,14777.583333333334
33.52,16.584166666666665,61.57083333333333,16.05,54.132,5.9,222.94,403.122,14.599,4640.0,14777.583333333334
43.6,16.549166666666668,65.82166666666667,16.016666666666666,54.132,5.9,222.94,403.122,14.599,4640.0,14777.583333333334
456.03,13.0325,54.4275,13.140044734703311,55.048,6.114,58.886,311.502,14.441,11500.0,30000.0
1122.6,12.46416667,64.5275,12.256335211246231,55.048,6.114,58.886,311.502,14.441,12950.0,26000.0
948.3,12.56,62.1425,12.337957588417748,55.048,6.114,58.886,311.502,14.441,12950.0,26000.0
957.54,12.91916667,63.48333333,12.530656679716516,55.048,6.114,58.886,311.502,14.441,12950.0,22050.0
1050.38,12.54666667,66.5225,12.974653869892178,55.048,6.114,58.886,311.502,14.441,12950.0,22050.0
1114.02,12.49666667,66.4075,12.249683853943845,55.048,6.114,58.886,311.502,14.441,12550.0,18286.0
743.55,13.25166667,57.9,13.130121103521905,55.048,6.114,58.886,311.502,14.441,12550.0,18286.0
916.69,13.35916667,60.3675,13.335133593630983,55.048,6.114,58.886,311.502,14.441,9995.0,21001.0
968.29,12.35,66.985,12.068628548687215,55.048,6.114,58.886,311.502,14.441,9950.0,21478.0
888.71,12.52333333,58.6225,12.30364548734408,55.048,6.114,58.886,311.502,14.441,9950.0,20905.0
1247.65,12.48916667,65.62833333,12.090059282395744,55.048,6.114,58.886,311.502,14.441,9900.0,18900.0
1179.7,12.6975,66.07333333,12.9923304723522,55.048,6.114,58.886,311.502,14.441,9850.0,23738.0
1045.44,12.735,67.5875,12.759364617199578,55.048,6.114,58.886,311.502,14.441,9929.0,22391.166666666668
1023.98,13.35833333,64.83416667,12.981964673423729,55.048,6.114,58.886,311.502,14.441,9929.0,22391.166666666668
946.12,13.23333333,66.04083333,12.93668194031802,55.048,6.114,58.886,311.502,14.441,9929.0,22391.166666666668
946.12,13.23333333,66.04083333,13.041650917729424,55.048,6.114,58.886,311.502,14.441,9929.0,22391.166666666668
946.12,13.23333333,66.04083333,13.46509073819313,55.048,6.114,58.886,311.502,14.441,9929.0,22391.166666666668
2300.0,15.0,66.0,14.668956648181384,58.9,6.112,109.23,405.23,16.083,3500.0,5550.0
2100.0,16.0,62.0,16.30171261825647,58.9,6.112,109.23,405.23,16.083,3600.0,6592.0
2210.0,14.0,63.0,14.383547432447482,58.9,6.112,109.23,405.23,16.083,3580.0,6260.0
2310.0,13.0,65.0,13.187382514250844,58.9,6.112,109.23,405.23,16.083,3580.0,6290.0
2511.0,16.0,68.0,15.57825091078326,58.9,6.112,109.23,405.23,16.083,3580.0,6290.0
2654.0,17.0,69.0,16.773074266636687,58.9,6.112,109.23,405.23,16.083,3500.0,5147.0
2145.0,18.0,68.0,17.6643872430189,58.9,6.112,109.23,405.23,16.083,3500.0,5147.0
2365.0,14.0,65.0,13.973467572894933,58.9,6.112,109.23,405.23,16.083,5535.0,11200.0
2145.0,15.0,62.0,15.187916636087111,58.9,6.112,109.23,405.23,16.083,5545.0,9575.0
2563.0,16.0,63.0,15.847496301364863,58.9,6.112,109.23,405.23,16.083,5535.0,12535.0
2541.0,12.0,65.0,12.19324766028917,58.9,6.112,109.23,405.23,16.083,5530.0,12060.0
2365.0,13.0,64.0,13.212364188404148,58.9,6.112,109.23,405.23,16.083,5530.0,11460.0
2145.0,16.0,65.0,15.748457828269784,58.9,6.112,109.23,405.23,16.083,5535.0,8175.5
2563.0,15.0,62.0,15.488797294842174,58.9,6.112,109.23,405.23,16.083,5535.0,8175.5
2365.0,14.0,63.0,14.202429951880248,58.9,6.112,109.23,405.23,16.083,5535.0,8175.5
2365.0,14.0,63.0,14.134809967061866,58.9,6.112,109.23,405.23,16.083,5535.0,8175.5
2365.0,14.0,63.0,13.515383590701902,58.9,6.112,109.23,405.23,16.083,5535.0,8175.5
480.89,17.095,50.97916666666666,16.8775,71.256,5.898,105.32,398.654,12.166,4065.0,10650.0
1241.72,16.360833333333336,61.60916666666666,15.723333333333334,71.256,5.898,105.32,398.654,12.166,4060.0,11098.0
1066.27,16.576666666666664,59.26666666666667,15.925,71.256,5.898,105.32,398.654,12.166,4060.0,10050.0
1096.05,16.74083333333333,61.005,16.136666666666667,71.256,5.898,105.32,398.654,12.166,4065.0,9094.0
1182.71,16.348333333333333,64.04,15.705,71.256,5.898,105.32,398.654,12.166,4065.0,9094.0
1314.43,16.345833333333335,64.14416666666666,15.849166666666669,71.256,5.898,105.32,398.654,12.166,4060.0,7820.0
869.93,17.1725,55.50416666666666,16.659166666666668,71.256,5.898,105.32,398.654,12.166,4060.0,7820.0
1006.37,17.321666666666665,57.76833333333334,16.91,71.256,5.898,105.32,398.654,12.166,4070.0,12617.0
1084.54,16.229166666666668,63.781666666666666,15.731666666666667,71.256,5.898,105.32,398.654,12.166,4060.0,14690.0
1006.99,16.474999999999998,56.682500000000005,15.956666666666669,71.256,5.898,105.32,398.654,12.166,4050.0,12340.0
1423.04,16.229166666666668,64.50666666666667,15.648333333333332,71.256,5.898,105.32,398.654,12.166,4000.0,10900.0
1370.14,16.588333333333335,63.57750000000001,15.847499999999998,71.256,5.898,105.32,398.654,12.166,3650.0,9490.0
1276.56,16.655833333333334,64.49583333333334,15.972499999999998,71.256,5.898,105.32,398.654,12.166,3966.0,10471.916666666666
1210.85,17.2525,61.5425,16.434166666666666,71.256,5.898,105.32,398.654,12.166,3966.0,10471.916666666666
1171.5800000000002,17.2,62.9375,16.518333333333334,71.256,5.898,105.32,398.654,12.166,3966.0,10471.916666666666
33.52,16.584166666666665,61.57083333333333,16.05,71.256,5.898,105.32,398.654,12.166,3966.0,10471.916666666666
43.6,16.549166666666668,65.82166666666667,16.016666666666666,71.256,5.898,105.32,398.654,12.166,3966.0,10471.916666666666
414.9,12.815,52.98833333333334,12.6675,45.056,6.093,154.23,360.21,10.23,4085.0,8500.0
1126.06,12.359166666666669,63.19916666666666,11.834166666666668,45.056,6.093,154.23,360.21,10.23,4000.0,8451.0
1016.57,12.161666666666669,62.23583333333334,11.5725,45.056,6.093,154.23,360.21,10.23,3840.0,7819.0
1023.31,12.62,64.22833333333334,12.0575,45.056,6.093,154.23,360.21,10.23,3840.0,7740.0
1141.14,12.266666666666666,66.25666666666667,11.578333333333331,45.056,6.093,154.23,360.21,10.23,3840.0,7740.0
1316.7299999999998,12.230833333333337,66.18583333333333,11.760833333333332,45.056,6.093,154.23,360.21,10.23,3840.0,6289.0
859.15,12.87,59.04416666666666,12.388333333333334,45.056,6.093,154.23,360.21,10.23,3840.0,6889.0
949.58,13.155,60.189166666666665,12.828333333333331,45.056,6.093,154.23,360.21,10.23,3740.0,6500.0
1046.59,12.2075,65.8975,11.8275,45.056,6.093,154.23,360.21,10.23,640.0,1375.0
1121.65,12.223333333333334,60.34916666666667,11.781666666666666,45.056,6.093,154.23,360.21,10.23,600.0,1275.0
1554.08,12.097499999999998,68.61416666666666,11.475833333333334,45.056,6.093,154.23,360.21,10.23,500.0,1375.0
1629.73,12.324166666666663,67.51083333333334,11.606666666666667,45.056,6.093,154.23,360.21,10.23,500.0,1450.0
1905.67,12.065833333333332,70.70083333333334,11.236666666666666,45.056,6.093,154.23,360.21,10.23,1196.0,5450.25
1808.64,12.9275,66.11749999999999,12.035833333333334,45.056,6.093,154.23,360.21,10.23,1196.0,5450.25
1787.21,12.660000000000002,69.12833333333333,11.845,45.056,6.093,154.23,360.21,10.23,1196.0,5450.25
47.65,12.1825,68.20416666666667,11.519166666666663,45.056,6.093,154.23,360.21,10.23,1196.0,5450.25
60.66,11.920833333333334,72.065,11.166666666666666,45.056,6.093,154.23,360.21,10.23,1196.0,5450.25
784.0600000000001,25.095,50.48166666666666,25.305000000000003,51.45,6.258,58.231,203.21,16.314,17600.0,32400.0
1207.91,24.685,55.77166666666667,24.602500000000003,51.45,6.258,58.231,203.21,16.314,18050.0,32500.0
1106.32,25.14333333333333,53.932500000000005,25.23333333333333,51.45,6.258,58.231,203.21,16.314,18050.0,30500.0
1212.71,24.87833333333333,55.57916666666667,24.83833333333333,51.45,6.258,58.231,203.21,16.314,21037.0,37867.0
1424.25,24.21333333333333,60.3475,24.13833333333333,51.45,6.258,58.231,203.21,16.314,22140.0,46494.0
1636.38,24.286666666666665,61.53666666666667,24.175,51.45,6.258,58.231,203.21,16.314,21540.0,41380.0
964.71,25.35083333333333,51.44083333333333,25.449166666666667,51.45,6.258,58.231,203.21,16.314,21540.0,45250.0
1027.43,25.424166666666668,53.70666666666667,25.58,51.45,6.258,58.231,203.21,16.314,21540.0,45250.0
1253.88,24.340833333333336,58.55083333333334,24.33833333333333,51.45,6.258,58.231,203.21,16.314,26785.0,64820.0
1055.0,24.526666666666667,53.14416666666667,24.704166666666666,51.45,6.258,58.231,203.21,16.314,26815.0,63312.0
1311.65,24.175,58.63916666666666,24.299166666666668,51.45,6.258,58.231,203.21,16.314,26800.0,62312.0
1244.19,24.640833333333333,57.72166666666666,24.598333333333333,51.45,6.258,58.231,203.21,16.314,30000.0,76500.0
1226.51,25.21583333333333,56.16416666666667,25.13083333333333,51.45,6.258,58.231,203.21,16.314,26388.0,48215.41666666666
1136.79,25.674166666666665,54.60166666666667,25.488333333333333,51.45,6.258,58.231,203.21,16.314,26388.0,48215.41666666666
1089.85,25.611666666666665,55.87166666666667,25.543333333333333,51.45,6.258,58.231,203.21,16.314,26388.0,48215.41666666666
27.63,25.36583333333333,51.02,25.47583333333333,51.45,6.258,58.231,203.21,16.314,26388.0,48215.41666666666
36.15,25.27833333333333,56.76916666666667,25.477500000000003,51.45,6.258,58.231,203.21,16.314,26388.0,48215.41666666666
630.74,23.285,48.37833333333333,23.175833333333333,52.36,5.937,115.88,350.245,14.525,4160.0,10400.0
1318.18,22.5775,56.68833333333333,22.07166666666667,52.36,5.937,115.88,350.245,14.525,4160.0,11147.0
1176.35,22.938333333333333,55.119166666666665,22.52083333333333,52.36,5.937,115.88,350.245,14.525,4160.0,10850.0
1246.03,22.77083333333333,57.01333333333333,22.2975,52.36,5.937,115.88,350.245,14.525,4265.0,10662.0
1391.21,22.2675,60.82583333333334,21.795,52.36,5.937,115.88,350.245,14.525,4203.0,11978.0
1612.83,22.295,61.76333333333333,21.835,52.36,5.937,115.88,350.245,14.525,4203.0,8826.0
1002.23,23.27916666666667,52.333333333333336,22.8975,52.36,5.937,115.88,350.245,14.525,4192.0,8384.0
1095.85,23.41916666666667,54.51500000000001,23.145,52.36,5.937,115.88,350.245,14.525,4213.0,11796.0
1252.39,22.29083333333333,59.54416666666666,21.889166666666668,52.36,5.937,115.88,350.245,14.525,4210.0,12007.0
1092.72,22.541666666666668,53.9975,22.227500000000003,52.36,5.937,115.88,350.245,14.525,4213.0,12150.0
1481.14,22.1175,60.85916666666666,21.75916666666667,52.36,5.937,115.88,350.245,14.525,4200.0,12007.0
1377.13,22.63583333333333,59.11833333333333,22.078333333333333,52.36,5.937,115.88,350.245,14.525,4215.0,12645.0
1304.22,23.054166666666664,57.91833333333333,22.50916666666667,52.36,5.937,115.88,350.245,14.525,4210.2,11071.0
1186.08,23.58,55.56,22.94666666666667,52.36,5.937,115.88,350.245,14.525,4210.2,11071.0
1201.59,23.531666666666663,57.09,23.015,52.36,5.937,115.88,350.245,14.525,4210.2,11071.0
32.21,23.040000000000003,54.02916666666667,22.675833333333333,52.36,5.937,115.88,350.245,14.525,4210.2,11071.0
43.13,22.92,59.96666666666667,22.6325,52.36,5.937,115.88,350.245,14.525,4210.2,11071.0
323.98,1.12,57.20666666666667,1.6866666666666668,49.993,6.983,236.527,527.301,9.274,300.0,450.0
865.03,1.18,63.50583333333333,1.41,49.993,6.983,236.527,527.301,9.274,300.0,450.0
771.32,0.0716666666666665,67.41416666666667,-0.215,49.993,6.983,236.527,527.301,9.274,302.0,580.0
768.49,1.3883333333333334,66.335,1.5925,49.993,6.983,236.527,527.301,9.274,291.0,625.0
874.9499999999999,0.8233333333333333,68.02916666666667,0.5700000000000002,49.993,6.983,236.527,527.301,9.274,291.0,640.0
966.54,0.9558333333333332,66.70083333333334,1.225,49.993,6.983,236.527,527.301,9.274,290.0,454.0
638.28,1.3808333333333334,61.8625,1.7208333333333332,49.993,6.983,236.527,527.301,9.274,285.0,627.0
717.03,1.6358333333333333,62.29333333333333,2.06,49.993,6.983,236.527,527.301,9.274,293.0,644.0
799.23,1.0375,66.69333333333333,1.3941666666666663,49.993,6.983,236.527,527.301,9.274,293.0,645.0
873.12,0.3666666666666666,64.7675,0.6733333333333335,49.993,6.983,236.527,527.301,9.274,258.0,568.0
1241.2,0.5591666666666665,71.02083333333333,0.3158333333333336,49.993,6.983,236.527,527.301,9.274,276.0,615.0
1354.63,0.5991666666666665,71.22500000000001,0.3616666666666666,49.993,6.983,236.527,527.301,9.274,276.0,625.0
1596.17,0.0941666666666668,76.32583333333334,-0.5216666666666668,49.993,6.983,236.527,527.301,9.274,279.2,576.9166666666666
1471.24,1.6125,69.8925,1.4083333333333332,49.993,6.983,236.527,527.301,9.274,279.2,576.9166666666666
1480.91,0.9366666666666664,73.94833333333334,0.7000000000000002,49.993,6.983,236.527,527.301,9.274,279.2,576.9166666666666
39.93,0.8483333333333335,71.3125,0.8150000000000001,49.993,6.983,236.527,527.301,9.274,279.2,576.9166666666666
50.96,-0.0908333333333333,77.11583333333333,-0.7408333333333333,49.993,6.983,236.527,527.301,9.274,279.2,576.9166666666666
884.03,22.58083333333333,56.65916666666666,22.477500000000003,38.66,6.315,56.945,298.326,13.743,17057.0,36716.0
1221.01,22.27333333333333,61.431666666666665,21.977500000000003,38.66,6.315,56.945,298.326,13.743,17157.0,38710.0
1208.23,22.64916666666667,59.20333333333334,22.35166666666667,38.66,6.315,56.945,298.326,13.743,17150.0,37745.0
1135.95,22.63833333333333,59.4075,22.351666666666663,38.66,6.315,56.945,298.326,13.743,18500.0,42550.0
1312.7,22.105,63.0275,21.835,38.66,6.315,56.945,298.326,13.743,20690.0,49656.0
1188.09,22.27083333333333,63.1,22.098333333333333,38.66,6.315,56.945,298.326,13.743,20275.0,44690.0
1093.22,22.843333333333334,56.87416666666667,22.57166666666667,38.66,6.315,56.945,298.326,13.743,22200.0,50500.0
1460.31,22.69,60.52,22.349166666666665,38.66,6.315,56.945,298.326,13.743,22200.0,52500.0
1498.24,21.9225,64.09,21.566666666666663,38.66,6.315,56.945,298.326,13.743,16875.0,40438.0
1093.8,22.328333333333333,56.1175,21.9875,38.66,6.315,56.945,298.326,13.743,16000.0,36438.0
1433.89,22.243333333333336,60.63583333333333,21.94333333333333,38.66,6.315,56.945,298.326,13.743,16345.0,39900.0
1101.2,22.705,59.53083333333333,22.344166666666663,38.66,6.315,56.945,298.326,13.743,16100.0,42000.0
1243.43,22.99,60.815,22.6,38.66,6.315,56.945,298.326,13.743,17504.0,42653.583333333336
1434.31,23.269166666666667,61.11166666666667,22.633333333333336,38.66,6.315,56.945,298.326,13.743,17504.0,42653.583333333336
1209.3,23.07333333333333,62.72416666666667,22.611666666666668,38.66,6.315,56.945,298.326,13.743,17504.0,42653.583333333336
33.57,22.579166666666666,59.6275,22.243333333333336,38.66,6.315,56.945,298.326,13.743,17504.0,42653.583333333336
43.51,22.640833333333333,63.135,22.41916666666667,38.66,6.315,56.945,298.326,13.743,17504.0,42653.583333333336
345.51,0.6299999999999999,55.58416666666667,1.0599999999999998,53.484,7.208,152.445,532.438,12.227,3010.0,3618.0
551.63,0.9075,58.95916666666667,1.3925,53.484,7.208,152.445,532.438,12.227,2010.0,3510.0
695.4,-0.1824999999999999,64.95583333333333,-0.0591666666666667,53.484,7.208,152.445,532.438,12.227,1910.0,2810.0
632.37,0.8141666666666666,64.53166666666667,1.0858333333333332,53.484,7.208,152.445,532.438,12.227,2200.0,2607.0
849.41,0.1025000000000002,67.28666666666666,-0.1483333333333333,53.484,7.208,152.445,532.438,12.227,2015.0,2600.0
743.35,0.4858333333333332,66.02083333333333,0.8633333333333334,53.484,7.208,152.445,532.438,12.227,2015.0,1690.0
553.56,0.8233333333333331,60.6125,1.3525,53.484,7.208,152.445,532.438,12.227,2015.0,2433.0
676.27,0.8941666666666667,62.620000000000005,1.0975,53.484,7.208,152.445,532.438,12.227,4325.0,7785.0
776.05,0.1566666666666667,68.97250000000001,0.1616666666666667,53.484,7.208,152.445,532.438,12.227,1294.0,2556.0
544.07,-0.2516666666666667,68.98916666666666,0.1099999999999997,53.484,7.208,152.445,532.438,12.227,4350.0,7917.0
910.14,-0.0049999999999999,75.15666666666667,-0.2933333333333332,53.484,7.208,152.445,532.438,12.227,4335.0,8237.0
618.77,0.0299999999999999,70.97916666666667,0.0641666666666663,53.484,7.208,152.445,532.438,12.227,3225.0,4200.0
662.12,0.0999999999999998,72.11833333333333,0.04,53.484,7.208,152.445,532.438,12.227,3505.8,4163.583333333333
517.97,1.665,63.24166666666667,2.0166666666666666,53.484,7.208,152.445,532.438,12.227,3505.8,4163.583333333333
620.98,1.1641666666666666,67.38333333333334,1.695,53.484,7.208,152.445,532.438,12.227,3505.8,4163.583333333333
21.32,0.9483333333333333,65.5,1.4241666666666666,53.484,7.208,152.445,532.438,12.227,3505.8,4163.583333333333
25.26,-0.2949999999999999,73.4425,-0.4783333333333333,53.484,7.208,152.445,532.438,12.227,3505.8,4163.583333333333
370.31,2.295,56.325,2.4675,53.14,7.704,176.224,647.811,16.224,675.0,1050.0
961.28,2.3000000000000003,62.626666666666665,2.1558333333333333,53.14,7.704,176.224,647.811,16.224,641.0,1100.0
938.91,1.2708333333333333,66.80499999999999,0.5550000000000002,53.14,7.704,176.224,647.811,16.224,641.0,1100.0
932.42,2.419166666666667,66.55499999999999,2.1975,53.14,7.704,176.224,647.811,16.224,635.0,1301.0
