DISTRICT,YEAR,Rainfall,AvgTemp,RelativeHumidity,SoilTemp,Sand,PHLevel,Phosohorus,Potassium,Clay,PRODUCTION,ProductionArea
Rupandehi,2012,1456.3,22.028333333333336,54.40166666666667,21.468333333333334,37.048,6.671,67.191,289.365,16.189,97840.0,30500.0
Rupandehi,2013,1970.42,21.489166666666662,63.02666666666666,20.883333333333333,37.048,6.671,67.191,289.365,16.189,106750.0,30400.0
Rupandehi,2014,1820.41,22.031666666666663,58.73416666666666,21.295,37.048,6.671,67.191,289.365,16.189,96000.0,30000.0
Rupandehi,2015,1639.24,22.261666666666667,57.91666666666666,21.526666666666667,37.048,6.671,67.191,289.365,16.189,93390.83333333331,30380.0
Rupandehi,2016,1709.81,22.72666666666667,55.615833333333335,21.9225,37.048,6.671,67.191,289.365,16.189,93390.83333333331,30380.0
Rupandehi,2017,1706.21,22.7875,57.41333333333333,22.0775,37.048,6.671,67.191,289.365,16.189,93390.83333333331,30380.0
Rupandehi,2018,50.760000000000005,22.044166666666666,57.0675,21.410833333333333,37.048,6.671,67.191,289.365,16.189,93390.83333333331,30380.0
Rupandehi,2019,56.23,22.000833333333333,61.35666666666666,21.492500000000003,37.048,6.671,67.191,289.365,16.189,93390.83333333331,30380.0
Salyan,2003,669.01,20.5,46.906666666666666,20.106666666666666,48.124,6.564,125.253,410.258,16.819,21000.0,13000.0
Salyan,2004,1085.87,20.15083333333333,52.39416666666667,19.531666666666663,48.124,6.564,125.253,410.258,16.819,20314.0,11578.0
Salyan,2005,1308.07,19.959166666666665,53.97083333333333,19.3,48.124,6.564,125.253,410.258,16.819,20980.0,11578.0
Salyan,2006,1219.16,20.11,55.473333333333336,19.43,48.124,6.564,125.253,410.258,16.819,20300.0,11600.0
Salyan,2007,1560.72,19.61583333333333,59.0675,18.8425,48.124,6.564,125.253,410.258,16.819,20300.0,11600.0
Salyan,2008,1709.46,19.59083333333333,59.66,18.83083333333333,48.124,6.564,125.253,410.258,16.819,13616.0,11500.0
Salyan,2009,1143.82,20.49416666666667,52.14333333333334,19.8275,48.124,6.564,125.253,410.258,16.819,18068.0,11575.0
Salyan,2010,1278.7,20.673333333333336,54.71,20.0425,48.124,6.564,125.253,410.258,16.819,28050.0,15574.0
Salyan,2011,1596.93,19.5325,59.93416666666667,18.865,48.124,6.564,125.253,410.258,16.819,28755.0,15120.0
Salyan,2012,1271.48,19.766666666666666,55.91583333333333,19.111666666666668,48.124,6.564,125.253,410.258,16.819,29226.0,13613.0
Salyan,2013,1806.62,19.57333333333333,64.05416666666666,18.8725,48.124,6.564,125.253,410.258,16.819,30635.0,15108.0
Salyan,2014,1305.61,20.0875,56.696666666666665,19.36,48.124,6.564,125.253,410.258,16.819,36210.0,15565.0
Salyan,2015,1218.73,20.1075,57.37166666666667,19.424166666666668,48.124,6.564,125.253,410.258,16.819,23954.5,14996.0
Salyan,2016,1350.41,20.666666666666668,54.42250000000001,19.85333333333333,48.124,6.564,125.253,410.258,16.819,23954.5,14996.0
Salyan,2017,1306.41,20.721666666666668,55.895833333333336,19.995,48.124,6.564,125.253,410.258,16.819,23954.5,14996.0
Salyan,2018,51.81,20.0875,56.83416666666667,19.324166666666667,48.124,6.564,125.253,410.258,16.819,23954.5,14996.0
Salyan,2019,49.03,19.829166666666666,61.28916666666667,19.241666666666667,48.124,6.564,125.253,410.258,16.819,23954.5,14996.0
Sankhuwasabha,2003,678.79,15.335,59.93,15.324166666666668,59.98,6.186,199.486,490.351,10.397,2165.0,1170.0
Sankhuwasabha,2004,988.85,15.054166666666667,65.87,14.896666666666668,59.98,6.186,199.486,490.351,10.397,2457.0,1170.0
Sankhuwasabha,2005,947.98,15.239166666666668,63.645,15.043333333333337,59.98,6.186,199.486,490.351,10.397,2500.0,1350.0
Sankhuwasabha,2006,876.86,15.533333333333331,63.557500000000005,15.3975,59.98,6.186,199.486,490.351,10.397,2850.0,1500.0
Sankhuwasabha,2007,1024.27,15.15,66.8225,14.995833333333332,59.98,6.186,199.486,490.351,10.397,2925.0,1500.0
Sankhuwasabha,2008,935.12,15.104166666666666,67.31333333333333,15.059166666666668,59.98,6.186,199.486,490.351,10.397,2288.0,1505.0
Sankhuwasabha,2009,830.22,15.670833333333334,60.403333333333336,15.508333333333333,59.98,6.186,199.486,490.351,10.397,2450.0,1505.0
Sankhuwasabha,2010,1159.9,15.595,63.935,15.393333333333333,59.98,6.186,199.486,490.351,10.397,2800.0,1400.0
Sankhuwasabha,2011,1163.6,14.798333333333332,69.21583333333334,14.573333333333332,59.98,6.186,199.486,490.351,10.397,2850.0,1450.0
Sankhuwasabha,2012,899.9100000000001,15.058333333333332,60.49333333333333,14.695833333333333,59.98,6.186,199.486,490.351,10.397,3000.0,1450.0
Sankhuwasabha,2013,1240.59,15.218333333333334,64.41833333333334,14.906666666666666,59.98,6.186,199.486,490.351,10.397,1915.0,775.0
Sankhuwasabha,2014,936.45,15.438333333333333,65.10833333333333,15.1,59.98,6.186,199.486,490.351,10.397,1610.0,805.0
Sankhuwasabha,2015,1159.88,15.445,68.45916666666666,15.1175,59.98,6.186,199.486,490.351,10.397,2484.1666666666665,1176.0
Sankhuwasabha,2016,1265.27,15.870833333333335,67.83833333333332,15.264166666666666,59.98,6.186,199.486,490.351,10.397,2484.1666666666665,1176.0
Sankhuwasabha,2017,1095.81,15.6825,69.0625,15.245,59.98,6.186,199.486,490.351,10.397,2484.1666666666665,1176.0
Sankhuwasabha,2018,31.91,15.084166666666668,67.67333333333333,14.763333333333334,59.98,6.186,199.486,490.351,10.397,2484.1666666666665,1176.0
Sankhuwasabha,2019,38.59,15.235833333333332,69.39083333333333,15.018333333333333,59.98,6.186,199.486,490.351,10.397,2484.1666666666665,1176.0
Saptari,2003,732.22,23.425,53.344166666666666,23.4375,40.918,6.18,54.244,256.325,20.145,36500.0,16200.0
Saptari,2004,1126.1,23.02083333333333,59.04083333333333,22.73583333333333,40.918,6.18,54.244,256.325,20.145,35500.0,16500.0
Saptari,2005,1058.24,23.435,56.57,23.205,40.918,6.18,54.244,256.325,20.145,25500.0,12500.0
Saptari,2006,1054.44,23.361666666666665,57.30166666666667,23.129166666666663,40.918,6.18,54.244,256.325,20.145,35650.0,15500.0
Saptari,2007,1163.92,22.795,61.211666666666666,22.5725,40.918,6.18,54.244,256.325,20.145,35650.0,15500.0
Saptari,2008,1111.88,22.97583333333333,61.19333333333333,22.84583333333333,40.918,6.18,54.244,256.325,20.145,32085.0,15000.0
Saptari,2009,916.87,23.69833333333333,53.72416666666667,23.535833333333333,40.918,6.18,54.244,256.325,20.145,35080.0,15000.0
Saptari,2010,1101.96,23.531666666666663,57.73083333333333,23.31833333333333,40.918,6.18,54.244,256.325,20.145,48000.0,20000.0
Saptari,2011,1247.4,22.669166666666666,61.725,22.365,40.918,6.18,54.244,256.325,20.145,45600.0,18000.0
Saptari,2012,921.03,23.061666666666667,53.7525,22.879166666666663,40.918,6.18,54.244,256.325,20.145,40000.0,15500.0
Saptari,2013,1179.66,22.88,58.75666666666667,22.736666666666665,40.918,6.18,54.244,256.325,20.145,44000.0,16000.0
Saptari,2014,992.69,23.3575,57.72416666666667,23.11583333333333,40.918,6.18,54.244,256.325,20.145,40000.0,15000.0
Saptari,2015,1223.4,23.605833333333333,59.13333333333333,23.23,40.918,6.18,54.244,256.325,20.145,37797.083333333336,16900.0
Saptari,2016,1377.81,23.859166666666667,59.774166666666666,23.22833333333333,40.918,6.18,54.244,256.325,20.145,37797.083333333336,16900.0
Saptari,2017,1172.27,23.749166666666667,60.95333333333334,23.266666666666666,40.918,6.18,54.244,256.325,20.145,37797.083333333336,16900.0
Saptari,2018,32.29,23.316666666666663,57.2375,22.98166666666667,40.918,6.18,54.244,256.325,20.145,37797.083333333336,16900.0
Saptari,2019,41.55,23.3375,61.32916666666667,23.12833333333333,40.918,6.18,54.244,256.325,20.145,37797.083333333336,16900.0
Sarlahi,2003,704.67,23.465,50.0375,23.511666666666667,48.005,6.666,54.564,265.365,14.401,55550.0,25250.0
Sarlahi,2004,1233.66,22.9375,56.72,22.65333333333333,48.005,6.666,54.564,265.365,14.401,55000.0,25250.0
Sarlahi,2005,1115.13,23.32583333333333,55.05916666666667,23.169166666666666,48.005,6.666,54.564,265.365,14.401,53900.0,25700.0
Sarlahi,2006,1198.51,23.144166666666667,56.814166666666665,22.88833333333333,48.005,6.666,54.564,265.365,14.401,62735.0,27395.0
Sarlahi,2007,1389.57,22.563333333333333,61.15,22.285,48.005,6.666,54.564,265.365,14.401,62735.0,27395.0
Sarlahi,2008,1604.73,22.584166666666665,62.25416666666666,22.294166666666666,48.005,6.666,54.564,265.365,14.401,55834.0,27100.0
Sarlahi,2009,955.17,23.60333333333333,52.44083333333333,23.46333333333333,48.005,6.666,54.564,265.365,14.401,56000.0,28000.0
Sarlahi,2010,1043.36,23.72666666666667,54.60666666666666,23.676666666666662,48.005,6.666,54.564,265.365,14.401,56000.0,28000.0
Sarlahi,2011,1224.19,22.62,59.71583333333333,22.416666666666668,48.005,6.666,54.564,265.365,14.401,67200.0,28000.0
Sarlahi,2012,1055.58,22.854166666666668,53.869166666666665,22.7625,48.005,6.666,54.564,265.365,14.401,65750.0,26500.0
Sarlahi,2013,1368.8,22.49,60.001666666666665,22.365,48.005,6.666,54.564,265.365,14.401,63750.0,22500.0
Sarlahi,2014,1281.89,22.94833333333333,58.8875,22.644166666666667,48.005,6.666,54.564,265.365,14.401,65250.0,25700.0
Sarlahi,2015,1218.18,23.44083333333333,57.52333333333333,23.13833333333333,48.005,6.666,54.564,265.365,14.401,59975.333333333336,26140.0
Sarlahi,2016,1096.23,23.9575,55.38,23.579166666666666,48.005,6.666,54.564,265.365,14.401,59975.333333333336,26140.0
Sarlahi,2017,1096.19,23.88083333333333,56.85333333333333,23.615,48.005,6.666,54.564,265.365,14.401,59975.333333333336,26140.0
Sarlahi,2018,28.57,23.51083333333333,53.005,23.406666666666663,48.005,6.666,54.564,265.365,14.401,59975.333333333336,26140.0
Sarlahi,2019,37.74,23.424166666666668,58.64833333333333,23.410833333333333,48.005,6.666,54.564,265.365,14.401,59975.333333333336,26140.0
Sindhuli,2003,610.95,21.366666666666664,50.25833333333333,21.20583333333333,53.46,6.293,130.256,506.321,15.023,11250.0,5700.0
Sindhuli,2004,1254.24,20.703333333333333,58.66583333333333,20.18583333333333,53.46,6.293,130.256,506.321,15.023,11050.0,5575.0
Sindhuli,2005,1100.1,21.093333333333334,56.34166666666667,20.602500000000003,53.46,6.293,130.256,506.321,15.023,13671.0,5580.0
Sindhuli,2006,1153.61,21.000833333333333,58.2175,20.5,53.46,6.293,130.256,506.321,15.023,10930.0,5580.0
Sindhuli,2007,1283.55,20.526666666666667,62.00083333333333,20.02083333333333,53.46,6.293,130.256,506.321,15.023,10930.0,5580.0
Sindhuli,2008,1430.4199999999998,20.551666666666662,62.660833333333336,20.086666666666662,53.46,6.293,130.256,506.321,15.023,8930.0,5500.0
Sindhuli,2009,911.79,21.491666666666664,53.270833333333336,21.06583333333333,53.46,6.293,130.256,506.321,15.023,8930.0,5500.0
Sindhuli,2010,1036.28,21.578333333333333,55.76916666666667,21.238333333333333,53.46,6.293,130.256,506.321,15.023,13730.0,5600.0
Sindhuli,2011,1181.44,20.464166666666667,61.281666666666666,20.0125,53.46,6.293,130.256,506.321,15.023,13700.0,5550.0
Sindhuli,2012,1029.92,20.80666666666667,54.32749999999999,20.396666666666665,53.46,6.293,130.256,506.321,15.023,14230.0,5620.0
Sindhuli,2013,1375.65,20.5175,60.745,20.125833333333333,53.46,6.293,130.256,506.321,15.023,14100.0,5600.0
Sindhuli,2014,1272.34,20.936666666666667,59.953333333333326,20.33083333333333,53.46,6.293,130.256,506.321,15.023,15310.0,5681.0
Sindhuli,2015,1231.41,21.195,59.99166666666667,20.61583333333333,53.46,6.293,130.256,506.321,15.023,12230.083333333334,5610.2
Sindhuli,2016,1174.91,21.683333333333334,58.149166666666666,20.956666666666667,53.46,6.293,130.256,506.321,15.023,12230.083333333334,5610.2
Sindhuli,2017,1099.4,21.64333333333333,59.20583333333334,21.029166666666665,53.46,6.293,130.256,506.321,15.023,12230.083333333334,5610.2
Sindhuli,2018,29.880000000000003,21.136666666666667,56.125,20.716666666666665,53.46,6.293,130.256,506.321,15.023,12230.083333333334,5610.2
Sindhuli,2019,37.98,21.186666666666667,60.47666666666667,20.866666666666667,53.46,6.293,130.256,506.321,15.023,12230.083333333334,5610.2
Sindhupalchok,2003,1120.0,6.0,60.0,5.531991514355157,47.909,6.059,105.625,406.325,9.758,12177.0,7800.0
Sindhupalchok,2004,1254.0,9.0,62.0,9.456973986844371,47.909,6.059,105.625,406.325,9.758,19060.0,9530.0
Sindhupalchok,2005,995.0,8.0,63.0,8.384333562619364,47.909,6.059,105.625,406.325,9.758,19060.0,9530.0
Sindhupalchok,2006,998.0,9.0,61.0,9.233015867770773,47.909,6.059,105.625,406.325,9.758,18500.0,9530.0
Sindhupalchok,2007,997.0,11.0,65.0,11.013780611448764,47.909,6.059,105.625,406.325,9.758,18500.0,9530.0
Sindhupalchok,2008,987.0,10.0,64.0,9.5539420835176,47.909,6.059,105.625,406.325,9.758,12100.0,9030.0
Sindhupalchok,2009,965.0,12.0,62.0,12.203106867024903,47.909,6.059,105.625,406.325,9.758,12100.0,9030.0
Sindhupalchok,2010,954.0,9.0,62.0,8.8595752315993,47.909,6.059,105.625,406.325,9.758,6650.0,700.0
Sindhupalchok,2011,978.0,10.0,61.0,9.560894946616983,47.909,6.059,105.625,406.325,9.758,7010.0,7010.0
Sindhupalchok,2012,945.0,9.0,60.0,8.962728212177806,47.909,6.059,105.625,406.325,9.758,9336.0,7020.0
Sindhupalchok,2013,1124.0,8.0,59.0,8.332153610721171,47.909,6.059,105.625,406.325,9.758,7862.0,7010.0
Sindhupalchok,2014,1120.0,10.0,58.0,9.679818278745152,47.909,6.059,105.625,406.325,9.758,7819.0,7008.0
Sindhupalchok,2015,1124.0,12.0,57.0,11.98487137493767,47.909,6.059,105.625,406.325,9.758,12514.5,5749.6
Sindhupalchok,2016,1021.0,13.0,62.0,13.046165009305874,47.909,6.059,105.625,406.325,9.758,12514.5,5749.6
Sindhupalchok,2017,1201.0,10.0,61.0,9.565978639844658,47.909,6.059,105.625,406.325,9.758,12514.5,5749.6
Sindhupalchok,2018,1201.0,10.0,61.0,9.747176112561068,47.909,6.059,105.625,406.325,9.758,12514.5,5749.6
Sindhupalchok,2019,1201.0,10.0,61.0,9.948840808212676,47.909,6.059,105.625,406.325,9.758,12514.5,5749.6
Siraha,2003,1420.0,25.0,66.0,24.76627914763079,47.361,6.732,54.325,244.25,16.789,37637.0,15055.0
Siraha,2004,1220.0,22.0,64.0,22.121689225088115,47.361,6.732,54.325,244.25,16.789,37887.0,15155.0
Siraha,2005,1450.0,21.0,65.0,20.76818487340289,47.361,6.732,54.325,244.25,16.789,33180.0,15800.0
Siraha,2006,998.0,20.0,67.0,19.936424957350948,47.361,6.732,54.325,244.25,16.789,34760.0,16250.0
Siraha,2007,1254.0,23.0,61.0,23.345904225925512,47.361,6.732,54.325,244.25,16.789,34760.0,16250.0
Siraha,2008,1452.0,25.0,56.0,25.061203138343423,47.361,6.732,54.325,244.25,16.789,31284.0,16000.0
Siraha,2009,1452.0,24.0,54.0,24.275642871107205,47.361,6.732,54.325,244.25,16.789,33280.0,16000.0
Siraha,2010,998.0,26.0,59.0,25.58321587085328,47.361,6.732,54.325,244.25,16.789,31350.0,17500.0
Siraha,2011,1244.0,21.0,67.0,20.61461319517489,47.361,6.732,54.325,244.25,16.789,29877.0,15725.0
Siraha,2012,1021.0,23.0,53.0,22.83239777669284,47.361,6.732,54.325,244.25,16.789,29800.0,15675.0
Siraha,2013,1545.0,24.0,54.0,24.48275423542878,47.361,6.732,54.325,244.25,16.789,32350.0,14750.0
Siraha,2014,1201.0,21.0,56.0,21.14763196156205,47.361,6.732,54.325,244.25,16.789,37500.0,15715.0
Siraha,2015,1655.0,23.0,58.0,23.29865294439357,47.361,6.732,54.325,244.25,16.789,33638.75,15873.0
Siraha,2016,902.0,21.0,59.0,21.22472006347008,47.361,6.732,54.325,244.25,16.789,33638.75,15873.0
Siraha,2017,1120.0,22.0,62.0,22.27679470200844,47.361,6.732,54.325,244.25,16.789,33638.75,15873.0
Siraha,2018,1120.0,22.0,62.0,22.17553523864472,47.361,6.732,54.325,244.25,16.789,33638.75,15873.0
Siraha,2019,1120.0,22.0,62.0,21.59431447450206,47.361,6.732,54.325,244.25,16.789,33638.75,15873.0
Solukhumbu,2003,333.91,-2.665833333333333,54.82083333333333,-1.74,56.528,6.316,209.576,501.948,9.576,3750.0,3700.0
Solukhumbu,2004,548.38,-2.661666666666666,58.18666666666667,-1.9908333333333328,56.528,6.316,209.576,501.948,9.576,4325.0,3700.0
Solukhumbu,2005,435.75,-3.2158333333333338,57.84666666666666,-2.5516666666666663,56.528,6.316,209.576,501.948,9.576,5217.0,3700.0
Solukhumbu,2006,392.63,-2.0675,56.4875,-1.018333333333333,56.528,6.316,209.576,501.948,9.576,5217.0,3700.0
Solukhumbu,2007,576.91,-2.3675,58.30666666666667,-1.633333333333333,56.528,6.316,209.576,501.948,9.576,5217.0,3700.0
Solukhumbu,2008,513.14,-2.68,59.87583333333333,-1.785,56.528,6.316,209.576,501.948,9.576,3574.0,3680.0
Solukhumbu,2009,325.91,-2.2,53.86083333333334,-1.149166666666667,56.528,6.316,209.576,501.948,9.576,3640.0,3680.0
Solukhumbu,2010,542.89,-2.1041666666666665,55.98833333333334,-1.1875,56.528,6.316,209.576,501.948,9.576,7125.0,3750.0
Solukhumbu,2011,534.5,-2.735,60.64333333333334,-1.9275,56.528,6.316,209.576,501.948,9.576,7308.0,3750.0
Solukhumbu,2012,434.4,-3.3266666666666667,56.56166666666667,-2.2575,56.528,6.316,209.576,501.948,9.576,7300.0,3755.0
Solukhumbu,2013,593.86,-2.740833333333333,59.16416666666667,-2.1575,56.528,6.316,209.576,501.948,9.576,2550.0,1250.0
Solukhumbu,2014,521.3,-2.773333333333333,60.53833333333333,-2.016666666666667,56.528,6.316,209.576,501.948,9.576,3550.0,1750.0
Solukhumbu,2015,527.79,-2.5516666666666663,60.69416666666667,-1.7766666666666666,56.528,6.316,209.576,501.948,9.576,4897.75,2851.0
Solukhumbu,2016,617.15,-1.7666666666666666,60.74333333333333,-1.1366666666666665,56.528,6.316,209.576,501.948,9.576,4897.75,2851.0
Solukhumbu,2017,582.02,-2.2691666666666666,61.848333333333336,-1.5333333333333332,56.528,6.316,209.576,501.948,9.576,4897.75,2851.0
Solukhumbu,2018,20.25,-2.53,61.49,-1.67,56.528,6.316,209.576,501.948,9.576,4897.75,2851.0
Solukhumbu,2019,18.59,-2.910833333333333,63.79833333333334,-2.1966666666666668,56.528,6.316,209.576,501.948,9.576,4897.75,2851.0
Sunsari,2003,884.03,22.58083333333333,56.65916666666666,22.477500000000003,35.45,6.369,61.078,261.282,16.772,42750.0,17100.0
Sunsari,2004,1221.01,22.27333333333333,61.431666666666665,21.977500000000003,35.45,6.369,61.078,261.282,16.772,38920.0,16100.0
Sunsari,2005,1208.23,22.64916666666667,59.20333333333334,22.35166666666667,35.45,6.369,61.078,261.282,16.772,37304.0,16100.0
Sunsari,2006,1135.95,22.63833333333333,59.4075,22.351666666666663,35.45,6.369,61.078,261.282,16.772,42500.0,17000.0
Sunsari,2007,1312.7,22.105,63.0275,21.835,35.45,6.369,61.078,261.282,16.772,40800.0,17000.0
Sunsari,2008,1188.09,22.27083333333333,63.1,22.098333333333333,35.45,6.369,61.078,261.282,16.772,36720.0,14000.0
Sunsari,2009,1093.22,22.843333333333334,56.87416666666667,22.57166666666667,35.45,6.369,61.078,261.282,16.772,44400.0,17000.0
Sunsari,2010,1460.31,22.69,60.52,22.349166666666665,35.45,6.369,61.078,261.282,16.772,46250.0,18500.0
Sunsari,2011,1498.24,21.9225,64.09,21.566666666666663,35.45,6.369,61.078,261.282,16.772,45500.0,17500.0
Sunsari,2012,1093.8,22.328333333333333,56.1175,21.9875,35.45,6.369,61.078,261.282,16.772,43500.0,15500.0
Sunsari,2013,1433.89,22.243333333333336,60.63583333333333,21.94333333333333,35.45,6.369,61.078,261.282,16.772,45110.0,16300.0
Sunsari,2014,1101.2,22.705,59.53083333333333,22.344166666666663,35.45,6.369,61.078,261.282,16.772,47600.0,16000.0
Sunsari,2015,1243.43,22.99,60.815,22.6,35.45,6.369,61.078,261.282,16.772,42612.833333333336,16760.0
Sunsari,2016,1434.31,23.269166666666667,61.11166666666667,22.633333333333336,35.45,6.369,61.078,261.282,16.772,42612.833333333336,16760.0
Sunsari,2017,1209.3,23.07333333333333,62.72416666666667,22.611666666666668,35.45,6.369,61.078,261.282,16.772,42612.833333333336,16760.0
Sunsari,2018,33.57,22.579166666666666,59.6275,22.243333333333336,35.45,6.369,61.078,261.282,16.772,42612.833333333336,16760.0
Sunsari,2019,43.51,22.640833333333333,63.135,22.41916666666667,35.45,6.369,61.078,261.282,16.772,42612.833333333336,16760.0
Surkhet,2003,666.87,20.0975,47.17250000000001,19.6275,46.726,6.661,95.235,414.256,16.875,30254.0,15280.0
Surkhet,2004,986.33,19.846666666666668,51.83916666666667,19.1775,46.726,6.661,95.235,414.256,16.875,30618.0,14580.0
Surkhet,2005,1240.86,19.49333333333333,54.44,18.741666666666667,46.726,6.661,95.235,414.256,16.875,30618.0,14580.0
Surkhet,2006,1116.39,19.81083333333333,54.96416666666667,19.05583333333333,46.726,6.661,95.235,414.256,16.875,34630.0,16642.0
Surkhet,2007,1496.2,19.239166666666662,59.04166666666666,18.344166666666663,46.726,6.661,95.235,414.256,16.875,32600.0,16942.0
Surkhet,2008,1456.27,19.2025,59.44416666666667,18.355,46.726,6.661,95.235,414.256,16.875,28472.0,16255.0
Surkhet,2009,1054.05,20.179166666666667,51.80083333333334,19.421666666666667,46.726,6.661,95.235,414.256,16.875,30761.0,16255.0
Surkhet,2010,1273.47,20.31833333333333,54.8225,19.566666666666663,46.726,6.661,95.235,414.256,16.875,45000.0,16255.0
Surkhet,2011,1584.03,19.09083333333333,61.06166666666667,18.346666666666668,46.726,6.661,95.235,414.256,16.875,49500.0,16255.0
Surkhet,2012,1101.5,19.4825,56.425,18.74083333333333,46.726,6.661,95.235,414.256,16.875,46015.0,14955.0
Surkhet,2013,1714.85,19.31583333333333,64.68833333333333,18.50583333333333,46.726,6.661,95.235,414.256,16.875,45765.0,16255.0
Surkhet,2014,1147.6899999999998,19.82333333333333,56.75583333333333,18.951666666666668,46.726,6.661,95.235,414.256,16.875,44000.0,16000.0
Surkhet,2015,1110.54,19.826666666666668,57.4,19.06416666666667,46.726,6.661,95.235,414.256,16.875,37352.75,15944.0
Surkhet,2016,1121.46,20.4425,53.51666666666667,19.57583333333333,46.726,6.661,95.235,414.256,16.875,37352.75,15944.0
Surkhet,2017,1131.91,20.465,55.017500000000005,19.685,46.726,6.661,95.235,414.256,16.875,37352.75,15944.0
Surkhet,2018,44.58,19.8025,56.7775,18.9825,46.726,6.661,95.235,414.256,16.875,37352.75,15944.0
Surkhet,2019,42.68,19.439166666666665,61.15916666666666,18.731666666666666,46.726,6.661,95.235,414.256,16.875,37352.75,15944.0
Syangja,2003,514.55,18.4125,48.72166666666666,18.155833333333334,36.385,6.363,41.256,195.654,14.16,18375.0,7500.0
Syangja,2004,1252.37,17.856666666666666,57.42,17.264166666666668,36.385,6.363,41.256,195.654,14.16,18375.0,7600.0
Syangja,2005,1265.85,17.825,57.54333333333333,17.205000000000002,36.385,6.363,41.256,195.654,14.16,18232.0,7510.0
Syangja,2006,1249.69,17.892500000000002,60.08583333333333,17.209166666666665,36.385,6.363,41.256,195.654,14.16,17850.0,7600.0
Syangja,2007,1471.35,17.550833333333333,62.36916666666667,16.84,36.385,6.363,41.256,195.654,14.16,15200.0,7600.0
Syangja,2008,1793.7,17.482499999999998,63.2225,16.857499999999998,36.385,6.363,41.256,195.654,14.16,11920.0,7450.0
Syangja,2009,1114.88,18.2525,55.8225,17.61,36.385,6.363,41.256,195.654,14.16,12860.0,6430.0
Syangja,2010,1195.46,18.5825,56.845,18.0975,36.385,6.363,41.256,195.654,14.16,13200.0,6500.0
Syangja,2011,1322.05,17.49,62.060833333333335,16.969166666666666,36.385,6.363,41.256,195.654,14.16,12150.0,5800.0
Syangja,2012,1445.34,17.709166666666665,57.3225,17.093333333333334,36.385,6.363,41.256,195.654,14.16,11150.0,5800.0
Syangja,2013,1934.97,17.331666666666667,65.86583333333333,16.6175,36.385,6.363,41.256,195.654,14.16,10150.0,5798.0
Syangja,2014,1933.76,17.72,62.7825,16.870833333333334,36.385,6.363,41.256,195.654,14.16,12174.0,5600.0
Syangja,2015,1849.78,17.730833333333333,63.814166666666665,16.8125,36.385,6.363,41.256,195.654,14.16,14303.0,5899.6
Syangja,2016,1842.81,18.39583333333333,60.23333333333333,17.435,36.385,6.363,41.256,195.654,14.16,14303.0,5899.6
Syangja,2017,1826.67,18.3025,62.5825,17.440833333333334,36.385,6.363,41.256,195.654,14.16,14303.0,5899.6
Syangja,2018,51.38,17.674166666666668,62.01916666666667,16.910833333333333,36.385,6.363,41.256,195.654,14.16,14303.0,5899.6
Syangja,2019,59.7,17.539166666666667,65.96416666666666,16.830000000000002,36.385,6.363,41.256,195.654,14.16,14303.0,5899.6
Tanahu,2003,414.9,12.815,52.98833333,12.938847254864164,43.307,6.159,45.625,204.265,14.089,5520.0,2495.0
Tanahu,2004,1126.06,12.35916667,63.19916667,12.28723930445465,43.307,6.159,45.625,204.265,14.089,4870.0,2300.0
Tanahu,2005,1016.57,12.16166667,62.23583333,12.25444760304032,43.307,6.159,45.625,204.265,14.089,3850.0,2200.0
Tanahu,2006,1023.31,12.62,64.22833333,12.5190538886559,43.307,6.159,45.625,204.265,14.089,3990.0,2250.0
Tanahu,2007,1141.14,12.26666667,66.25666667,12.011083744466552,43.307,6.159,45.625,204.265,14.089,3990.0,2250.0
Tanahu,2008,1316.73,12.23083333,66.18583333,12.505295454512716,43.307,6.159,45.625,204.265,14.089,3200.0,1900.0
Tanahu,2009,859.15,12.87,59.04416667,12.501648650172196,43.307,6.159,45.625,204.265,14.089,3429.0,1905.0
Tanahu,2010,949.58,13.155,60.18916667,13.511780168482192,43.307,6.159,45.625,204.265,14.089,3435.0,1905.0
Tanahu,2011,1046.59,12.2075,65.8975,12.19286622836314,43.307,6.159,45.625,204.265,14.089,3626.0,1900.0
Tanahu,2012,1121.65,12.22333333,60.34916667,12.577890195286711,43.307,6.159,45.625,204.265,14.089,3662.0,1905.0
Tanahu,2013,1554.08,12.0975,68.61416667,11.63337465179428,43.307,6.159,45.625,204.265,14.089,3705.0,1900.0
Tanahu,2014,1629.73,12.32416667,67.51083333,12.12349156545089,43.307,6.159,45.625,204.265,14.089,3760.0,1890.0
Tanahu,2015,1905.67,12.06583333,70.70083333,12.018548788282262,43.307,6.159,45.625,204.265,14.089,3919.75,1900.0
Tanahu,2016,1808.64,12.9275,66.1175,13.307810474583258,43.307,6.159,45.625,204.265,14.089,3919.75,1900.0
Tanahu,2017,1787.21,12.66,69.12833333,13.15486160543861,43.307,6.159,45.625,204.265,14.089,3919.75,1900.0
Tanahu,2018,1787.21,12.66,69.12833333,12.85658039921062,43.307,6.159,45.625,204.265,14.089,3919.75,1900.0
Tanahu,2019,1787.21,12.66,69.12833333,12.283172053253308,43.307,6.159,45.625,204.265,14.089,3919.75,1900.0
Taplejung,2003,827.39,13.8325,64.35166666666667,13.544166666666667,59.59,6.218,191.256,433.222,9.223,3492.0,1895.0
Taplejung,2004,1027.24,13.688333333333333,68.73666666666666,13.390833333333331,59.59,6.218,191.256,433.222,9.223,3832.0,1895.0
